id,y
121761441,2
121761889,2
121772396,2
121800866,2
121800939,2
121802214,2
121802220,2
121802252,2
121849906,2
121849915,2
121855032,2
121855206,2
121855669,2
121877577,2
122015352,2
122091177,2
122107815,2
122348003,2
122622888,2
122637303,2
122714564,2
122753182,2
122854675,2
122932723,1
122932741,1
122932758,1
122932784,1
122933240,1
122995359,2
123032420,2
123082608,2
123235069,2
123278206,1
123344914,2
123347039,2
123347107,2
123347111,2
123347114,2
123348866,2
123481315,2
123481360,2
123928800,2
124276032,2
124314892,1
124373504,2
124518443,2
124695662,2
124720068,2
124797984,2
124876736,1
124938200,2
124942041,1
124942061,1
124952866,2
125058238,2
125411721,2
125454749,2
125482570,2
125487383,2
125616761,2
125794682,2
125995056,2
126123174,2
126250018,2
126378515,2
126793952,2
126802629,2
126806129,2
126838891,2
126855839,2
126858847,2
126995423,1
127337013,2
127341579,2
127437645,2
127549134,2
127624519,2
128009693,1
128204175,2
128331102,2
128650289,2
128710633,2
128921708,2
129174757,2
129504015,2
129543160,2
129629174,2
129725880,2
129878727,2
129892699,2
130186470,1
130248559,1
130301428,2
130627156,1
130739472,2
130739670,2
130791703,2
131241024,2
131659143,2
131661521,2
131734843,2
131845411,2
132037895,2
132143861,2
132169565,2
132583729,2
132706218,2
132923888,2
133003378,2
133076624,2
133212313,1
133386335,2
133412669,2
133484802,2
133601553,2
133751208,1
133878949,2
134009152,2
134019421,2
134187053,2
134567893,2
134664477,2
134769598,2
134771433,2
134775155,2
135047909,2
135129155,2
135397344,2
135600096,1
135630730,2
135722390,1
135873349,2
136123519,1
136272459,1
136312937,2
136428640,2
136738104,2
136747980,2
136862957,2
136895245,2
137242907,2
137287291,2
137323997,2
137390145,2
137639398,2
137895164,1
137912001,2
137917472,2
137959150,1
138185643,2
138199818,2
138359626,2
138405758,2
138469234,2
138536514,2
138538273,2
138551071,2
138580157,2
138648411,2
138727389,2
139195597,2
139195598,2
139195599,2
139195604,2
139203824,2
139203937,2
139204366,2
139204370,2
139204457,2
139225224,1
139227289,2
139227294,2
139228041,2
139229587,2
139230600,1
139232036,1
139232043,1
139232048,2
139232052,1
139232064,2
139232106,2
139232124,2
139232135,2
139233124,1
139233214,2
139233229,2
139234331,2
139234337,2
139234339,2
139240114,1
139240117,1
139241665,2
139244251,2
139244818,2
139256059,2
139256917,2
139264161,2
139264237,2
139264316,2
139264823,2
139268056,2
139270628,2
139273998,1
139273999,1
139274000,1
139274001,1
139274002,1
139274003,1
139274004,1
139274006,1
139274007,1
139274008,1
139274009,1
139274010,1
139274011,1
139274012,1
139274013,1
139274014,1
139274015,1
139274016,1
139274018,1
139274019,1
139274020,1
139274021,1
139274022,1
139274023,1
139274024,1
139274025,1
139274026,1
139274027,1
139274028,1
139274029,1
139274031,1
139274498,1
139274500,1
139274504,1
139274505,1
139274506,1
139274507,1
139274509,1
139274510,1
139274511,1
139274512,1
139274513,1
139274514,1
139274516,1
139274517,1
139274518,1
139274519,1
139274520,1
139274521,1
139274522,1
139274523,1
139274524,1
139274525,1
139274527,1
139274528,1
139274529,1
139274530,1
139274531,1
139274532,1
139276515,2
139276533,2
139276534,2
139276538,1
139276539,1
139276546,2
139276569,1
139277583,2
139277584,2
139277586,2
139277587,2
139277588,2
139279946,2
139280199,2
139281543,2
139281573,2
139281587,2
139281592,2
139289463,2
139289466,2
139290213,2
139290216,2
139290218,2
139296341,1
139298171,2
139346332,2
139414587,2
139414591,2
139426992,2
139487494,2
139510886,2
139511857,2
139532229,2
139578926,2
139591078,2
139600241,2
139657185,2
139667444,1
139712923,2
139836653,2
139842445,2
139891867,2
139893183,2
139925215,2
139954373,2
139962845,2
140013860,2
140021803,2
140120412,2
140163156,2
140213937,2
140286968,2
140374658,2
140385383,2
140385455,2
140393664,2
140444881,2
140511620,2
140533595,2
141016222,2
141027140,2
141051803,2
141104806,2
141128581,1
141157679,2
141225153,2
141325189,1
141378824,2
141408629,2
141490553,2
141510295,2
141574560,1
141627204,1
141627663,1
141627708,1
141811019,2
142317103,1
142346163,1
142463076,2
142611854,1
142859590,2
143024389,2
143027835,2
143032105,2
143068075,2
143520340,2
143569481,2
143778491,2
143795108,2
143959970,2
144435268,1
144670806,2
144977879,2
145114680,2
145169665,2
145214223,2
145231654,2
145395709,1
145395710,1
145427466,2
145519729,2
145610434,2
145628606,2
145661456,2
145950209,2
146018095,2
146019234,2
146041154,2
146122794,2
146335503,2
146478749,1
146800503,2
146812295,2
146886241,2
147073212,2
147728660,2
147882100,2
148037003,2
148548413,2
148702152,2
148752878,2
148842713,1
148944132,2
148944147,2
149112705,2
149197183,1
149425809,2
149549849,2
149550733,2
149561703,2
149644572,1
149770069,2
149937831,2
150067970,2
150117254,1
150200721,2
150215280,2
150312596,2
150351759,2
150351767,2
150486853,2
150504986,2
150505051,2
150509789,2
150519659,2
150629893,2
150809108,2
150826151,2
150858042,2
151078127,2
151130797,2
151145257,2
151223578,2
151277978,2
151305811,2
151359615,2
151570722,2
151688865,2
152058261,1
152493661,2
152498092,2
152507741,2
153079665,2
153080483,2
153321239,2
153482868,2
153483250,2
153715253,2
153725014,2
153770053,2
154020410,2
154061463,1
154294830,2
154335576,2
154490751,2
154553949,2
154554082,2
154649043,2
154660404,2
154683213,2
154701193,2
154709806,2
154716370,2
154748039,2
154760316,2
155048735,2
155261753,2
155262215,2
155287260,2
155287725,2
155303227,2
155316665,2
155346710,2
155427819,2
156109684,2
156109700,2
156315914,2
156480546,2
156504294,2
156513871,2
156624839,2
156678878,2
156681949,2
156864654,2
156926241,2
157103703,2
157319242,2
157454183,2
157545507,2
157783713,2
158489258,2
158579475,2
158616585,2
158630011,2
158633723,1
158830674,2
158931472,2
159324943,2
159817356,1
159890798,2
159939687,2
159974087,2
160230621,2
160294323,2
160462268,2
160537610,2
161075828,2
161272120,1
161272123,2
161272141,2
161272351,2
161272379,2
161473006,2
161487385,2
162097721,1
162341820,2
162526027,2
162670543,2
162922029,2
162936930,2
163067274,2
163167673,2
163267183,2
163423843,2
163494078,2
163584370,2
163584758,2
163584762,2
163584923,1
163584948,1
163584951,1
163584968,1
163585083,1
163585085,1
163585196,1
163585224,1
163585233,1
163585269,1
163585355,1
163585377,2
163585504,2
163585653,1
163585655,1
163585669,1
163585815,1
163585967,1
163586066,1
163586069,1
163586071,1
163586072,1
163586078,1
163586089,2
163586130,1
163586382,1
163586393,1
163586398,1
163586406,1
163586417,1
163586423,1
163586426,1
163586429,1
163586432,1
163586440,1
163586982,1
163587574,2
163588435,2
163589307,2
163591634,2
163591857,2
163591905,2
163591917,2
163591925,2
163591989,2
163592724,2
163593268,2
163596464,2
163596680,2
163598122,2
163599645,2
163601219,2
163609032,2
163620822,2
163625022,2
163625033,2
163625036,2
163635936,2
163649284,2
163649679,2
163649913,1
163649915,1
163649916,1
163649917,1
163650062,1
163650318,2
163650320,2
163651262,2
163651655,2
163651932,2
163652361,2
163652365,2
163652487,1
163652621,1
163652629,2
163652662,1
163652672,1
163652677,1
163652692,2
163652748,1
163653037,2
163653040,2
163653043,2
163653044,2
163653145,2
163653147,1
163653260,1
163653262,1
163653265,2
163653266,2
163653379,1
163653543,1
163653554,1
163653557,1
163653560,1
163653618,1
163654214,1
163654217,1
163654538,1
163654549,1
163654553,1
163654680,1
163654686,1
163654806,1
163654827,1
163654828,2
163654834,2
163654842,1
163654860,1
163654969,1
163654972,1
163654980,1
163655003,2
163655085,1
163655095,1
163655099,1
163655108,1
163655550,2
163656129,1
163656150,1
163656365,1
163656417,2
163656773,2
163656784,2
163657206,1
163657331,1
163658888,1
163660881,1
163661413,1
163661416,1
163662271,1
163662273,1
163666105,1
163667259,1
163667266,1
163667268,1
163667273,1
163667278,1
163667307,1
163667312,1
163667314,1
163667318,1
163667324,1
163667623,1
163667978,1
163667986,1
163667989,1
163669681,1
163669687,1
163670571,2
163670717,2
163670740,2
163670742,2
163670747,1
163670753,2
163670755,2
163670756,1
163673261,2
163673317,2
163673319,2
163673320,2
163675072,2
163678530,2
163678953,2
163679585,2
163680382,2
163680706,2
163681641,2
163682675,2
163683422,2
163683432,2
163683938,2
163684540,2
163685462,2
163686831,2
163686855,2
163686908,2
163687127,2
163687130,2
163687209,2
163687214,2
163687228,2
163687301,2
163687309,2
163687316,2
163687924,2
163687945,2
163687949,2
163690262,1
163690519,1
163691027,1
163692159,2
163694918,1
163694920,1
163695462,2
163701817,2
163704764,2
163704788,2
163704789,2
163704791,2
163704813,2
163704814,2
163705606,2
163705924,2
163708185,2
163708782,2
163708862,1
163708871,2
163709462,2
163709468,2
163710827,2
163711912,2
163711925,2
163713842,2
163714169,2
163714174,2
163714177,2
163714867,2
163714907,2
163716475,2
163720373,2
163720688,2
163720698,2
163720706,2
163720718,2
163720719,2
163720722,2
163720724,2
163721269,2
163721539,2
163725633,2
163728100,2
163728151,2
163729613,2
163729898,2
163729917,2
163730238,2
163731090,2
163731094,2
163742254,2
163746606,2
163802981,2
163803266,2
163803281,2
163803798,2
163803799,2
163803800,2
163803838,2
163803844,2
163804072,2
163804077,2
163804078,2
163804110,2
163804113,2
163804172,2
163804180,2
163804197,2
163804199,2
163805791,2
163805794,2
163805795,2
163806006,2
163806299,2
163806306,2
163806544,2
163806553,1
163807090,1
163807102,1
163807949,1
163807960,2
163807961,2
163807962,1
163807964,1
163807966,2
163807977,2
163807987,2
163807999,2
163808003,2
163808008,2
163808014,2
163808019,1
163808022,2
163808034,1
163808167,2
163808172,1
163808845,2
163808917,1
163808988,1
163809013,2
163809259,2
163809263,2
163809694,1
163809952,2
163810471,2
163810474,2
163811037,2
163811224,1
163811227,1
163811232,1
163811747,1
163813933,1
163815413,1
163815428,1
163817916,2
163818879,2
163818929,1
163818938,1
163820063,1
163820070,1
163820072,1
163820076,1
163820078,1
163820081,1
163821035,2
163821046,2
163821536,2
163821541,2
163821548,2
163822045,1
163822047,1
163822268,1
163822545,1
163822560,1
163822573,1
163822577,1
163822784,2
163822797,2
163822979,2
163822985,2
163823030,2
163823175,2
163823178,2
163823940,2
163823992,1
163824954,2
163824970,2
163825489,2
163829171,2
163829174,2
163829710,2
163830214,2
163830655,2
163830659,1
163832320,2
163832322,2
163833376,2
163837300,1
163837302,1
163837303,1
163839275,2
163839281,2
163839398,2
163839400,1
163839851,2
163841110,1
163841722,2
163842321,2
163847353,2
163848023,2
163849747,2
163852331,2
163854863,2
163856330,2
163862189,2
163862205,1
163862208,2
163862512,2
163864993,2
163865175,2
163865263,2
163865631,1
163865755,1
163866204,1
163866206,2
163866804,2
163866811,2
163866842,2
163866990,2
163866995,2
163867054,2
163867271,2
163867295,1
163867298,1
163867302,1
163867307,1
163867589,1
163867597,1
163867600,1
163867633,1
163867640,1
163867656,2
163867922,2
163868069,2
163869090,2
163869666,2
163871658,2
163883424,2
163884383,2
163884616,2
163886377,2
163886758,1
163886780,2
163886784,2
163886786,2
163886843,1
163886847,1
163891970,2
163893314,2
163893315,2
163893326,2
163894700,2
163894710,2
163895300,2
163895318,2
163895320,2
163896345,2
163896497,2
163896719,2
163899635,2
163900664,2
163901640,2
163901909,2
163901912,2
163901975,2
163901981,2
163901986,2
163901993,2
163902002,2
163902018,2
163902163,2
163902379,2
163903518,2
163903519,2
163909222,2
163909224,2
163909230,2
163909233,2
163909471,2
163909474,2
163909485,2
163918770,1
164096836,2
164099729,2
164107008,2
164124769,2
164124950,2
164183369,2
164318296,2
164439238,2
164620664,2
164729391,2
164757136,2
164771575,2
164771795,1
164775638,2
164883259,2
164887249,2
164903666,1
164917480,2
164919436,2
165066411,1
165315577,2
165594204,2
165598447,2
165732703,2
165837156,2
165837178,2
165844265,2
165844269,2
165844275,2
165844514,2
165844529,2
165847489,2
165849645,1
165849650,1
165849653,1
165849656,1
165849657,1
165849672,1
165849931,1
165849935,1
165849938,1
165849940,1
165849947,1
165849952,1
165849955,1
165850116,1
165850173,1
165850175,1
165852398,2
165852701,2
165853136,2
165853613,2
165853639,2
165857562,2
165863043,1
165869211,2
165872867,2
165875286,2
165897483,2
165903326,2
166068433,2
166068445,2
166069092,1
166069123,2
166069553,1
166069664,1
166069722,1
166069787,1
166070218,1
166070349,1
166070829,1
166070889,1
166071273,1
166071311,1
166071315,1
166071318,1
166071322,1
166071329,1
166071333,1
166071612,1
166071629,1
166072474,1
166072478,1
166072696,1
166072704,1
166072787,1
166072790,1
166072794,1
166073482,1
166073487,1
166073491,1
166073496,1
166073771,1
166073776,2
166073898,1
166073965,1
166077120,2
166078864,2
166080284,2
166080287,2
166080421,2
166080819,2
166082737,2
166084016,2
166093156,2
166093184,1
166168950,2
166226732,1
166226755,1
166490287,1
166490441,1
166491668,2
166492424,1
166494896,2
166495212,1
166496136,2
166498559,1
166499035,1
166499045,1
166499051,1
166499053,1
166499058,1
166499072,1
166499135,1
166499142,1
166499147,1
166499286,1
166499386,1
166499393,1
166499589,1
166499749,2
166499753,2
166499775,2
166500065,2
166500087,2
166500118,2
166502154,2
166502190,2
166502552,1
166502955,1
166503565,1
166506026,2
166507034,1
166507039,1
166507042,1
166507962,2
166508723,2
166509068,2
166509204,2
166518548,2
166519189,2
166522290,2
166526124,2
166561528,2
166673737,2
167064478,1
167077935,2
167102034,2
167124770,2
167152488,2
167249991,2
167607701,2
167703048,2
167720156,1
167725415,2
167743047,1
167748861,1
168088965,2
168112612,2
168113260,2
168113267,2
168113324,2
168116373,2
168116391,2
168116419,2
168118995,2
168119646,1
168120320,1
168122867,1
168128300,1
168129086,1
168134128,1
168135850,2
168138716,1
168138721,1
168138727,1
168139044,1
168139047,1
168139081,1
168139088,1
168139100,1
168139106,1
168139113,1
168139417,1
168139421,1
168158009,1
168158015,1
168173722,2
168183083,2
168193729,2
168201956,2
168207443,2
168316861,2
168462410,2
169895685,2
169991330,2
170683769,2
170821137,2
170923175,1
171360540,2
171367023,2
171417302,2
171417587,2
171641481,2
171946141,2
172510547,2
172595397,2
173158189,2
174045719,2
174756676,2
174757904,1
174758213,1
174758315,1
174758947,1
174759156,1
174759163,1
174763089,2
174763175,2
174765538,2
174780243,2
174787675,2
174787693,2
174787784,2
174787972,2
174788378,2
174788963,2
174789242,2
174789454,2
174789460,2
174790146,2
174791172,2
174791174,2
174791236,2
174890720,2
174898996,2
174938459,1
174942580,1
174993055,2
175036641,2
175042800,2
175042816,2
175042826,2
175045081,2
175046583,1
175046585,1
175046587,1
175046597,1
175046603,1
175046606,1
175046769,1
175046770,1
175046772,1
175046774,1
175046910,1
175046911,1
175046935,1
175046936,1
175046937,1
175047326,1
175047343,1
175048242,1
175048263,2
175048831,1
175064960,2
175065939,2
175076512,2
175078244,2
175078477,2
175078954,2
175079126,2
175082892,2
175086373,2
175086408,2
175086544,2
175086560,2
175087354,2
175101308,2
175104249,2
175117564,2
175125846,2
175127467,2
175127667,2
175134427,2
175135234,2
175136161,2
175136723,2
175143452,2
175146131,2
175146587,2
175153426,2
175155672,2
175157794,2
175160466,2
175169454,2
175171126,2
175325581,2
175399409,2
175399415,2
175399541,2
175399848,2
175400561,2
175405586,1
175405620,1
175405815,1
175406302,1
175406508,1
175406512,1
175406534,1
175407499,1
175410317,2
175410705,1
175410711,1
175411118,1
175411379,2
175415550,2
175419072,2
175441424,2
175444963,2
175444972,2
175445380,2
175455423,2
175463780,2
175463966,2
175465772,2
175465980,2
175465988,2
175466973,2
175467448,2
175468035,2
175470370,2
175471524,2
175472200,2
175472347,2
175472939,2
175474976,2
175478525,1
175478533,2
175479821,2
175484113,2
175488764,2
175505930,2
175507014,2
175509999,2
175512551,2
175525368,2
175526623,2
175527235,2
175534135,2
175538812,2
175546135,2
175552089,2
175574077,2
175579606,2
175580088,2
175738755,2
175754494,2
175754507,2
175755322,2
175755614,1
175755619,1
175755631,1
175755636,1
175755806,1
175755824,1
175756033,1
175756275,1
175756276,1
175756281,1
175756285,1
175756307,1
175756315,1
175756707,1
175756775,1
175756861,1
175757130,1
175757332,1
175757527,1
175757542,1
175757673,1
175757689,1
175758299,1
175759428,1
175759710,1
175760418,2
175763907,2
175767619,2
175773161,2
175783053,2
175787023,2
175787265,2
175792843,2
175795048,2
175795307,2
175797682,2
175798895,2
175802699,2
175810270,2
175874431,2
176016107,2
176127022,2
176350914,2
176599737,2
176607684,2
176667732,2
176745163,2
176766934,2
177012403,2
177063114,2
177641201,2
177934174,1
178040101,2
178121686,2
178134696,2
178134697,2
178134700,2
178134701,2
178134705,2
178144068,2
178179204,1
178193861,1
178312060,2
178327770,2
178671562,1
178776497,1
178861879,2
178867257,2
178920090,2
178921158,2
178921159,2
178973659,2
178978514,2
179001115,2
179001935,2
179002209,2
179004017,2
179009406,2
179009594,2
179017661,2
179024706,2
179027634,2
179028218,2
179028448,2
179029998,2
179033937,2
179034048,2
179034055,2
179034631,2
179035287,2
179035298,2
179036538,2
179036873,2
179036892,2
179036940,2
179036947,2
179037718,1
179038262,1
179038269,2
179038755,1
179039073,1
179039608,1
179039624,1
179039625,1
179039626,1
179039627,1
179039628,1
179039629,1
179039630,1
179039631,1
179039633,1
179039634,1
179039635,1
179039636,1
179039637,1
179039638,1
179039640,1
179039764,1
179039765,1
179039766,1
179039767,1
179039768,1
179039771,1
179039772,1
179039774,1
179039775,1
179039776,1
179039778,1
179039997,2
179043288,2
179043833,2
179044743,2
179053958,2
179055526,2
179056841,2
179059275,2
179059540,2
179059567,2
179059576,2
179059916,2
179061748,2
179061751,2
179062509,2
179063546,2
179065054,2
179065062,2
179065729,2
179068399,2
179069339,1
179069341,2
179069348,2
179069927,2
179071779,2
179081582,2
179081585,2
179084428,2
179084437,2
179084438,2
179084697,1
179094456,2
179094476,2
179096044,2
179096047,2
179098885,1
179099234,1
179099249,1
179099256,1
179099277,1
179099502,1
179099715,1
179099725,1
179099727,1
179100045,1
179100516,1
179100915,1
179103092,2
179105718,1
179105917,2
179105964,1
179105973,1
179105985,1
179105988,1
179106620,2
179111397,2
179111791,2
179113037,2
179113104,2
179113155,2
179122184,2
179129865,2
179137504,2
179138692,2
179138698,2
179142550,2
179142553,2
179145547,2
179146993,2
179147498,2
179147506,2
179159414,2
179166858,2
179180873,2
179184679,2
179228096,2
179248910,2
179272800,2
179388236,2
179395831,2
179428461,1
179582590,1
179582647,1
179603460,2
179877330,2
180036526,2
180188265,1
180283346,2
180295128,2
180318452,2
180525719,2
180661381,2
180737911,2
180820637,2
180832785,2
180918363,2
180937098,2
181048424,2
181184527,2
181282464,2
181288518,2
181321500,2
181351235,1
181737909,2
182144437,2
182167419,2
182313355,1
182448481,2
182581177,2
182668046,1
182687206,2
182873346,2
182893755,2
183035845,1
183035957,2
183045690,2
183051013,2
183081223,2
183082706,2
183098036,2
183140871,2
183320189,2
183323662,2
183323759,2
183373404,2
183381254,1
183605574,2
183607896,2
183781611,2
183837394,2
184025815,2
184062392,2
184257644,2
184267733,1
184443601,2
184486729,2
184693605,2
184703182,1
185005622,2
185047279,2
185053059,2
185145783,2
185504556,2
185725699,1
185769465,2
185915034,1
186031106,1
186103192,2
186359097,1
186411818,2
186560397,2
186635243,2
187367711,2
187475040,1
187475041,1
187475042,1
187475047,1
187475050,2
187755862,2
187795217,2
187832529,1
187930981,1
187963265,2
188193818,2
189125442,2
189332548,2
189798829,1
189798835,2
189799145,1
189799399,1
189800485,1
189800499,1
189800868,1
189800889,2
189801710,2
189802891,2
189802903,2
189803801,2
189809036,2
189809580,2
189983113,2
189984406,1
189984660,1
189985643,2
189987003,2
189987817,2
189996490,2
190005864,1
190005865,1
190005875,1
190005881,1
190005883,1
190005963,1
190006057,2
190006176,1
190006224,1
190006225,1
190006241,1
190008850,1
190009101,1
190009102,1
190014025,1
190014303,1
190016996,2
190017287,1
190020393,2
190020410,2
190024592,2
190038833,2
190038835,2
190039032,2
190039033,2
190039036,2
190039038,2
190039041,2
190039104,2
190039383,2
190039810,2
190041456,2
190041954,2
190041956,2
190044072,2
190044263,2
190044336,2
190045219,2
190046497,2
190046732,2
190046747,2
190046917,2
190047406,2
190048369,2
190049039,2
190049629,2
190049903,2
190051042,2
190051209,2
190051622,2
190051915,2
190053581,2
190053793,2
190057260,2
190057261,2
190057264,2
190057269,2
190057270,2
190057429,2
190057431,2
190068318,2
190076642,2
190076704,2
190076968,2
190077180,2
190079059,2
190079225,2
190079561,2
190080140,2
190081845,2
190082215,2
190082312,2
190082732,2
190083226,2
190084011,2
190084294,2
190086102,2
190086110,2
190086285,2
190086723,2
190087018,2
190094163,2
190104254,2
190104299,2
190107206,2
190107744,2
190108044,2
190108275,2
190108547,2
190114833,2
190114853,2
190157432,2
190253005,1
190367674,2
190409420,2
190423883,2
190423890,2
190426391,1
190426586,2
190427047,1
190427049,1
190427446,1
190427448,1
190427652,1
190432817,1
190432998,1
190436318,2
190436767,2
190437437,2
190437466,2
190440214,2
190444615,1
190444765,2
190446572,2
190446573,2
190446576,2
190446588,2
190447281,2
190448348,2
190448354,2
190448355,2
190448356,2
190448571,2
190448790,2
190450307,2
190450309,2
190450449,2
190450454,2
190450458,2
190450461,2
190450470,2
190450559,2
190450660,2
190450664,2
190450666,2
190450669,2
190450673,2
190450674,2
190450677,2
190450679,2
190450682,2
190450686,2
190450822,2
190450830,2
190450914,2
190450920,2
190451039,2
190451493,2
190451931,2
190452285,2
190452290,2
190452292,2
190459923,2
190460231,2
190460561,2
190460747,2
190460913,2
190461006,2
190461373,2
190461728,2
190461742,2
190462059,2
190462230,2
190467140,2
190471894,2
190471920,2
190471921,2
190478721,2
190479011,2
190479769,2
190480019,2
190481847,2
190484031,2
190491726,2
190499916,2
190510838,2
190522047,2
190524174,2
190524193,2
190524542,2
190524566,2
190526842,2
190527087,2
190527817,2
190527838,2
190530204,2
190531673,2
190531711,2
190531857,2
190532006,2
190532287,2
190592038,2
190822017,2
190822038,2
190822049,2
190822551,2
190822887,2
190824931,2
190825628,2
190826159,2
190826173,2
190826174,2
190826195,1
190827389,2
190828798,2
190828799,2
190828802,2
190828960,2
190828961,2
190828962,2
190828964,2
190828967,2
190828969,2
190829014,2
190829145,2
190829148,2
190829152,2
190829153,2
190829154,2
190829166,2
190829520,2
190829530,2
190829748,2
190829754,2
190829768,2
190829864,2
190829867,2
190830068,2
190830069,2
190830072,2
190830078,2
190830080,2
190830154,2
190830279,2
190830344,2
190830348,2
190830349,2
190830355,2
190830357,2
190830364,2
190830478,2
190830479,2
190830480,2
190830732,2
190830733,2
190830735,2
190830739,2
190832108,2
190832282,2
190832286,2
190832289,2
190832296,2
190832297,2
190832298,2
190832313,2
190832316,2
190832319,2
190832320,2
190832541,2
190832549,2
190832599,2
190832605,2
190832606,2
190832609,2
190832616,2
190832681,2
190832756,2
190832763,2
190832764,2
190837552,2
190838446,2
190841406,2
190844841,2
190851025,2
190857303,2
190857310,2
190860494,2
190861160,2
190870650,2
190871942,2
190872230,2
190882787,2
190885142,2
190896849,2
190907826,2
190939219,2
190947676,2
190955997,1
190965293,2
190967264,2
190967423,2
190967476,2
190967639,1
191101430,2
191103287,2
191103777,1
191107595,1
191107597,1
191107599,1
191107780,1
191108039,1
191108335,1
191108346,1
191108914,1
191108947,1
191108949,1
191108954,1
191108962,1
191108972,1
191109226,2
191109701,2
191110884,1
191111249,1
191111259,1
191113026,2
191114835,2
191114918,2
191115060,2
191115823,2
191116301,2
191117765,2
191118257,2
191118458,2
191118828,2
191118843,2
191119218,2
191120004,2
191120347,2
191120784,2
191121082,2
191121493,2
191121614,2
191121960,2
191123226,2
191123730,2
191127113,2
191127615,2
191127660,2
191127666,2
191127866,2
191134703,2
191134943,2
191146706,2
191146710,2
191150344,2
191155552,2
191160103,2
191160287,2
191163183,2
191163196,2
191163399,2
191163454,2
191163685,2
191163698,2
191165455,2
191165690,2
191166067,2
191166280,2
191167263,2
191168056,2
191168057,2
191173479,2
191178524,2
191178525,2
191185481,2
191185484,2
191185485,2
191185668,2
191185676,2
191192786,2
191192795,2
191192918,2
191192937,2
191192940,2
191193090,2
191193098,2
191193313,2
191193318,2
191193334,2
191193343,2
191193345,2
191193348,2
191193352,2
191193355,2
191193530,2
191193911,2
191193950,2
191194646,2
191194953,2
191195802,2
191197964,2
191198260,2
191199449,2
191200056,2
191203655,2
191216626,2
191216743,2
191220667,2
191220671,2
191233649,2
191239534,2
191243061,2
191247955,2
191288792,2
191347647,1
191389955,2
191390085,2
191390261,2
191390769,2
191390771,2
191390817,2
191390960,2
191390973,2
191391115,2
191391145,2
191391306,2
191391308,2
191391315,2
191391327,2
191391583,2
191391584,2
191391587,2
191391588,2
191391592,2
191392365,2
191392371,2
191392372,2
191392373,2
191394865,2
191394867,2
191394873,2
191394885,2
191400564,2
191405118,2
191409870,2
191416025,2
191418207,2
191420933,2
191425893,2
191428335,2
191428792,2
191428856,2
191432120,2
191435527,2
191443031,2
191461279,2
191461283,2
191500907,2
191502437,1
191518011,1
191548006,2
191549341,2
191549749,2
191555408,2
191568438,2
191574461,2
191582826,2
191585862,2
191598956,2
191612030,2
191631948,1
191632187,1
191632582,1
191637981,2
191638247,2
191638905,2
191638909,2
191639145,2
191639855,2
191640342,2
191640671,2
191646991,2
191647037,2
191649097,2
191667849,2
191673474,2
191673861,2
191679238,2
191680739,2
191683004,2
191684344,2
191685777,2
191694161,2
191702514,2
191702931,2
191703264,2
191703281,2
191703283,2
191703455,2
191703477,2
191703643,2
191704543,2
191704587,2
191704592,2
191704991,2
191705050,2
191705250,2
191719584,2
191723368,2
191723560,2
191771145,2
191774588,2
191778040,2
191789118,1
191807592,1
191820816,2
191914793,2
191938278,2
192038900,2
192083869,2
192087834,2
192090865,2
192101650,2
192669897,2
192702367,2
192719266,2
192801521,2
192804283,2
192823764,2
193048709,2
193057003,2
193059422,2
193424284,2
193442611,2
193598630,2
193695980,2
193696046,2
194124116,2
194125075,2
194132984,2
194258293,2
194287965,1
194305890,1
194574658,2
194630418,2
194663345,2
194692199,2
194837559,2
194942541,1
194974787,1
195116886,2
195227601,2
195233844,2
195237910,2
195237911,2
195443174,2
195634780,2
195671463,2
195823686,1
196003053,1
196003058,1
196191138,2
196265245,1
196397264,2
196538395,2
196629648,2
197093138,2
197467212,2
197504901,2
197506451,2
197622179,2
198182552,2
198221236,1
198221474,1
198482808,2
198518541,2
198601854,2
198643767,2
198955750,1
198981058,1
198982902,2
199049564,2
199179083,2
199473756,2
199840946,2
199928763,2
200133774,2
200285054,2
200393347,2
200393824,2
200406531,2
200412021,2
200476199,2
200638796,2
200819725,2
200866909,2
200997671,2
201110230,2
201153011,2
201337407,2
201454341,2
201596715,2
201710530,2
202252590,2
202318211,2
202898115,2
202981684,2
203032206,2
203096247,2
203221795,1
203333809,2
203345754,2
203551848,2
203598624,2
203672498,2
203673405,2
203808992,2
204054358,2
204145881,2
204276617,1
204340318,2
204340841,2
204441684,2
204448403,2
204451883,2
204458854,2
204489992,2
204499383,2
204579055,2
205031523,1
205041271,1
205042152,1
205072250,2
205248444,1
205248696,1
205248715,1
205392811,2
205410282,2
205475977,2
205633185,2
205701867,2
205701880,2
205832444,2
205854860,1
205866484,2
205920497,1
205920729,1
205921115,1
205921598,1
205921701,1
205922315,1
205922349,1
205922828,1
206142478,2
206222134,2
206225929,2
206393857,2
206419663,2
206561976,2
206786861,2
206824836,2
206992398,2
207057059,2
207092187,2
207235899,2
207453656,2
207579696,2
207579851,2
207822171,2
208227313,1
208242318,2
208275313,2
208344403,2
208347921,2
208356085,1
208356091,1
208501273,2
208587985,2
208587986,2
208900651,2
208901445,2
208904532,2
208904961,2
208909658,2
208911970,2
208913476,2
208921741,2
208921748,2
208930291,1
208930307,1
208931358,2
208931388,1
208931411,2
208931421,1
208931582,1
208935742,2
208944591,2
208944877,2
208947780,2
208948655,2
208948658,2
208952465,2
208959966,2
208960226,2
208961542,2
208967566,2
208969173,2
208969189,2
208969303,2
