txId1,txId2
234681495,234557835
11028686,23604301
346177875,346177718
346107389,346120403
346188542,389828049
244652713,133412669
347592194,346091803
346371223,346371217
346174458,346174459
346445349,399664098
257234205,349684229
346362836,346362775
346415951,133412669
346382316,346382173
399669949,399669952
349300194,387312373
349745560,399672349
346109000,346091923
349732899,347332981
248805886,347550863
346155479,346155485
349300194,346108061
399664098,31069162
400496647,399704113
346372785,399669739
346415950,347736424
399880847,347550863
349751954,349733808
349733655,357381164
347334608,399671579
346120403,347592194
346099953,346099984
346363157,346362958
349300194,302970866
346415954,133412669
346406796,346406798
277885944,399890896
346110689,399859353
186103192,347550863
346415954,399890896
346431535,346382340
399668383,399668386
346414697,285341869
387312373,346107397
399668760,399667763
349743228,346107628
394825696,399886712
349749419,346118664
349732899,349732023
277881484,279941495
349732023,347272249
399842491,399842494
346415950,133412669
399673543,399673541
346096742,346096743
12641384,279941495
399879957,345837244
347272249,349733989
346362834,346362775
104893747,347550863
346122677,399986814
399670647,347550863
2566132,346388931
346099791,346099953
346155485,346155566
346098620,346380919
345837244,347550863
2566132,346382339
346096740,346096742
399879957,347550863
346155085,346155249
346163939,346386362
2566132,346388339
346096736,346096740
399664098,346388931
2566132,22916415
399704113,369744477
346406941,346414897
346406565,346406796
346174455,346174458
349733808,349743228
346161554,22916415
349151355,12641384
346084171,346362834
322419105,400010294
312117369,285341869
346163390,346084171
399669952,399692717
399667734,399668760
2566132,354101780
346101959,346388931
347334688,349733655
346382339,346382337
2566132,346382340
2566132,279941495
349732899,347334606
346374054,346374061
346099772,346099791
346100196,346100222
351981048,257674517
399668570,346372785
353791707,347550863
399672629,399986814
346130183,347550863
346101270,389411067
372542033,347550863
348087474,347550863
346382340,346382337
2566132,244652713
2566132,346363157
346362956,54715330
346091803,346091801
2566132,373605798
346091909,399842647
389828049,346362834
346111277,312117369
349752010,346589044
389828049,346382340
346122791,346109013
345837244,399673541
349263791,346382340
399890896,279941495
399669739,399669741
399702529,347550863
400010294,400496647
346397943,346397936
258744348,312117369
297434980,347550863
346107397,257234205
346374061,346374066
399682334,346389993
346109461,346121533
399667743,399667734
346103619,347550863
349732899,349750476
2566132,133412669
399859353,355325833
399668386,399668570
339057993,339057991
339058897,339058866
339054464,339054461
339153890,340075634
459148,190367674
4829469,339558733
339259968,340072992
339153826,339154391
4829469,339292284
139667444,339057154
339067839,339096346
339648597,339157945
293363265,339059384
459148,339153842
339075526,339153521
39431431,339553166
181321500,240456764
339497782,339261586
339495144,339157177
4829469,339556745
339567549,339567552
240456764,190367674
339153233,339259979
339058895,339058866
339058373,339096339
339089337,339094169
339459035,339089398
339059326,39431431
339058527,339261586
241689750,339089398
4829469,147073212
339054253,339553019
339087262,339995984
339102928,339102924
339495016,339153778
339157927,340075634
339094179,339157927
339103203,153770053
339172032,340075634
339262490,339259970
76548833,339648597
339495016,339976254
459148,339573852
459148,339099980
272977666,339096342
133003378,339154422
339054217,339057896
339093177,339095161
339648600,339157945
339641870,339642932
190367674,339260132
76548833,339964831
110338385,339261294
339054156,339089337
134187053,339260132
339089394,339089393
339643095,340072999
339487812,339969765
339093289,339095643
339495350,339153778
97448650,339083565
459148,339099988
339732443,339267492
339153826,108074504
339100979,339487812
339093790,339093786
339089385,76548829
339089337,110338385
339157932,339157927
339095576,339095574
146478749,339057898
97454704,339567570
339058321,167064478
339054153,339553008
339093597,339093595
339967870,339969770
339062612,339062657
97474384,197622179
339643102,340072827
39431431,284128608
339083868,339083873
339262005,339157945
339153225,339153224
459148,339504804
339065035,339102928
339153224,339262490
339643099,340072976
133003378,339057111
339054153,339089045
339159335,339159324
76548829,339641870
459148,87608765
339081990,339174934
339649215,339649217
339649217,339158542
459148,226903947
339644306,339644304
339089396,339154421
339056882,339056867
339089398,339089396
339567552,276923991
459148,339118785
339641870,339153229
339648610,339157945
339089385,339095284
339095527,339095524
339058368,339096344
76548833,339153225
339057922,339057921
339056876,339056867
339057175,339057171
339089045,339094197
339054464,339732443
339061724,339099977
339061742,339504804
147073212,97472031
339095581,339095579
339157945,339157927
339480176,339157177
459148,242146694
137242907,97454704
167064478,339095576
339093289,339093287
339079285,339156801
339054272,339054271
339089385,339094183
339157928,339157927
9609989,339157177
459148,339267492
339058527,339058421
459148,147073212
339089045,339094205
284128608,339094506
15872619,15878564
15412769,16730061
14948853,16985127
14929007,15210316
15981972,15981966
15872619,15982986
15431516,15431799
15872590,15872598
16985127,16985124
15987405,15987674
15452232,16222797
15427842,15427851
21615373,15862117
78240573,16299597
15019080,15872590
21599005,15862117
15827453,16114281
15428432,15429613
14946550,15862117
15431799,16056983
15861217,16189762
21572361,15862117
15427851,15427897
16104632,16153583
15872619,15872598
21701149,15862117
15380861,15927794
20210169,15872590
15935264,16220781
14969345,15235793
15987686,15987824
16163222,16162295
15429720,15430383
15492826,20210169
15935251,16730061
15843097,16114710
15427796,15427810
15427820,15427828
16104643,16104632
15871986,15872598
15989048,16162295
15857751,15857749
14948913,15236318
15857241,15857236
14946583,15862117
19472391,15862117
15375440,20210169
15982991,15982986
16104645,16104632
15428383,15428388
38415512,17013432
15411642,15935251
15989048,15989062
15431495,15431497
15427790,15427910
15234332,15862117
15862101,15861217
15431490,15431495
15932048,16219649
15236323,15862117
15428402,20210169
14964616,20210169
15428402,15428416
14966550,16063772
15015569,15872590
15827578,16114768
16299597,17013432
18037121,39553415
15987682,15987686
15872598,16113836
15989080,16162295
16153597,15872619
16220772,16220777
15427810,15427820
15015097,15871986
15412769,16063129
15987824,16162295
15872621,15872598
15872598,16216080
14927900,15234332
78239927,16163978
16153597,16153583
15399002,15927794
15989037,15989048
16219649,16219723
15351650,15985913
15430383,15430754
15872590,15871986
15367366,20210169
39533091,78240605
15210510,15827584
39597250,78240573
16985129,16985124
15105310,15982986
15427828,15427833
15431497,15431503
15827584,15827578
15427833,15427842
39553415,39597250
14946482,15234332
15235240,16214063
15240358,15862117
15878933,15878564
14949429,15862117
16985127,78273669
14946546,15234332
16114768,16715544
15987674,15987682
16142734,16265193
15355249,16214063
15871986,16162295
16222797,15872590
14953672,15871986
14929007,16063129
15351650,15871986
15935264,16162295
15017077,15871986
16056987,15862117
15862117,15861217
17034811,15862117
243780856,244630834
243780855,244630232
244614108,238188088
241503295,241552403
244629190,238236336
241529056,241545084
238296237,78213055
245677587,238209808
238257311,238233014
241492943,238628110
238267284,238250322
240408236,240772761
19095619,6189175
13237573,238200705
238199209,238190487
120387555,238253732
241521421,238206648
238389356,240788147
7248054,238226904
15839263,239271777
241532146,240764131
238193433,238236336
238222607,240888968
7248054,238200705
7248054,242497443
244642111,78213055
238209799,190157432
238216105,238236336
23450745,244626224
7248054,239271777
243165321,240758774
19095619,238200705
238224776,238222607
241494081,241521421
238222607,244629251
240772761,238209799
23450745,13237575
238207162,243777875
241545134,243785805
238222812,241415649
238190487,240758738
241503808,243780855
244650708,43778773
78213055,238246147
19095619,244626224
244645076,78213055
240785418,238236336
19095619,238226904
141408629,238226904
238209808,245682222
243780983,244629249
238195267,238209799
244625898,244626224
243777780,244630846
238332934,117290641
245712134,245712136
241503798,244629532
13237573,243785781
240769689,241521421
243843583,78213055
15839263,238200705
238200027,78213055
238209799,238236336
15839263,23450745
240792739,238236336
238209798,238195267
241545190,244650708
240792889,238226904
243786168,238191482
228384401,241527362
241489210,240791648
241539045,243780702
241552403,238191642
241503295,243780715
243780733,238236336
241488818,241518344
241527362,244614613
244650708,78213055
240765696,238473975
238193416,240773677
13237573,23450745
245712327,245712329
240408236,141408629
238222607,243165321
238489526,243777342
241499582,241532146
243780843,238196191
240794750,240765696
241506575,240773677
241490180,238628110
241518934,238392870
238628104,238209798
240788156,238389356
13237573,114256482
241492890,241518344
242806162,238190487
238227062,7211481
7248054,243781096
245682786,245682791
241489566,241501451
241504085,141408629
241518934,241552403
244625918,244626224
238196194,242490894
241490241,238628110
238332934,240771159
241492890,241527739
241489210,241518344
245648917,238280054
241504108,243786168
13237573,238199991
241501451,238196194
240408236,240773677
19095619,238199991
243777780,240760582
241518344,238191642
190157432,238227062
241514317,241552403
23450745,238200705
241499235,240788156
241490446,241501451
238254935,125794682
241514229,238270786
241504085,238208020
7248054,243782720
15839263,238199991
7248054,238199991
238250419,240758738
241527715,241527739
238628110,240408236
240792889,243780783
241537479,243780208
243785805,244650708
245710335,245710337
244629144,238236336
241514665,238244229
243780864,244629181
244650343,242607372
243781008,244629239
241537655,243780660
241545689,238244229
238473975,238254935
238195830,238209798
238362704,241326120
238197481,125616761
241518607,238392870
243783147,238191482
241485263,238267284
241499230,141408629
241499839,125794682
238384536,243780810
335244377,378232983
69835832,261874854
378394766,334720943
378074731,378431949
331710617,378476200
82278553,164439238
298356825,378263235
95615377,249077879
378065243,378151531
378166111,378437543
378255874,378414606
378263235,378426758
335340892,378470817
378255660,378414379
378257166,378605869
378100723,378288843
378470817,179029998
273775670,378476200
378394281,378592884
329497416,221842849
378431949,378640365
378670373,378670375
378162697,378263410
378505931,378595767
263927365,378476200
378394621,378593364
153715253,378476200
53104087,378462653
164439238,378346583
378316477,378394621
378256202,378408598
298356825,378476200
276501751,378263410
378256209,378426734
378414603,378593441
317059569,378476200
378369098,378476200
326277388,378470817
293656088,378593356
378426758,378510075
378366922,378476200
378197119,378476200
229292092,244524852
378156284,378248638
378263584,378426787
298356825,378462653
378574573,378574698
363167760,378248804
378254930,378394644
378162731,378263235
378357719,378476200
378527557,378590185
378373048,378476200
378360879,378476200
255589464,378595613
10738910,378510612
69835832,378454923
378066434,378156284
378151922,378346583
10738910,37390149
378065549,378162731
378088939,378195264
239960376,378476200
129725880,249077879
378414379,378594836
378374504,378476200
378161953,378510612
378432128,378620610
53104087,378476200
378263584,378346583
326277388,378257270
378045770,378138601
378366348,378476200
378156081,378250956
378254926,378415561
285245430,378476200
153715253,378462653
45417712,378462653
72614933,378462653
378195329,378254833
10738910,378346583
242666606,378476200
378415561,378627030
378103023,378288685
378155866,378250959
378444981,378636664
378414606,378510456
378415649,378592973
10738910,378462653
378126691,378395982
378324030,378597852
378047400,378138599
378439735,378644480
378179836,378249009
378395282,329516313
378088567,378598915
148752878,68904500
197093138,390773289
390425811,390425763
390237215,390329994
390390388,327867530
391721965,343497755
390325627,390325624
390042214,390331521
390339940,390340695
11230865,391031317
390040392,371609590
390408041,390536748
310862312,390420473
390042204,390511770
390343157,390343151
390320281,349194665
390503126,391024315
390053875,314566746
350764911,390553426
390320288,243367903
205072250,390771214
390370209,390605959
390320395,390320394
390247304,390498122
390420473,390606428
343497755,350484968
378316521,390545662
390369666,372703714
390545662,352498802
390319970,372703714
241716526,390545662
390429779,390429860
390320293,286301063
390329860,390498159
390773572,390773289
390068154,390425812
390425405,390425404
390582026,390843623
390327813,390425763
390345769,390425763
375879959,390606026
390319989,390556924
390593536,391031317
390370350,390370348
390608009,68904500
390782748,399567251
390329858,390580327
390142899,390773033
390041980,390331521
390425812,390425763
243367903,390420762
390068167,279909029
343015464,390377703
57138711,390843623
310175778,57138711
390040110,390536748
390247324,356381219
352498802,357303989
390339775,390511770
2094121,309539686
390420762,390429860
390370348,372703714
390534283,57138711
390370014,372703714
378316521,390331521
390376089,390859178
390534408,391436311
317923670,390057859
249106543,57138711
93328591,390433459
390498113,390498112
390534318,390534407
390378095,28652697
390247626,258101511
281268868,68904500
391023274,391721965
390248616,390342490
223749911,390419371
227566021,392157846
390395818,391095132
390773301,390773289
391436311,391030258
352336334,390564469
368863858,257708707
390419252,390419229
338816967,339937816
390325629,390501222
390420293,390606520
390041751,390057859
390432630,391836308
390332190,390372365
399567247,227566021
333974001,390574253
390425763,390773289
390059892,390059896
243367903,287460704
247314557,390425586
390327813,390422334
312254237,390558968
390042133,390331521
390327169,390580674
237210206,390433459
390059968,390378091
354775168,390331521
390045348,390340932
390330069,390419253
390340695,390340761
390591370,391360093
390074533,390425811
390534408,390534410
390372365,390843623
390059896,390059983
333974001,390577188
326405686,390247304
390345988,390578692
390390388,390511770
390586947,390843623
391787983,391276094
390427034,390427032
333974001,390571413
390065780,390425812
304683944,390578726
390503173,390576673
390769721,68904500
390329994,390606026
390042196,390331521
205072250,390425763
296948723,298607959
312364829,57138711
390076579,390432630
329297681,390425763
249106543,390982533
390420293,390605959
390503104,390768965
350764911,390506488
390320402,23536520
390065780,390341703
390420354,390773289
286301063,390557958
390040110,390320395
390246165,390320288
390406226,391078619
390042213,390339775
390370669,390859178
390513538,390573642
390340932,390340926
390068142,390538362
390501222,390843623
358219532,395279613
390432940,57138711
390501222,352336334
390341229,390511770
390332686,390511770
390343151,390422334
334433852,391083953
390341229,299051748
390594116,391031317
227832969,390498113
390041977,390339775
390370125,390370116
390340761,390341011
390040001,148752878
390535961,282955684
390773298,390773289
390042786,390343157
390524506,390773298
390387442,391079770
333974001,327867530
390605959,390772931
390319962,238609889
390343561,390422334
33091092,391023674
321360775,390320293
390370650,390859178
390319996,390562008
390553426,390979806
390378502,338816967
390592819,390773289
390247304,390582798
338284972,372703714
390325624,390325629
390377851,390378095
390320394,243367903
390769726,68904500
390607112,395279606
390331521,390372365
24948616,33091092
390536748,357303989
390142522,390536748
354775168,390332686
390328666,390556866
390319974,310862312
390327803,390513538
390524408,390427034
390041746,317923670
390425404,390773289
390142522,390325627
248902356,248902335
248908031,248925289
248887868,248905010
9694736,248925781
9694736,248922715
248902658,248902657
248886903,249338760
248905686,248905682
248915737,248915736
249236899,248937018
248886979,249338765
248901412,248901409
248913856,217555220
248905010,248904990
248883757,248902613
248886979,248905010
248906399,248906395
233322149,24596125
248922780,248922775
248901408,248901406
248913535,248913534
248902370,248902335
248888670,248915737
248885469,248900732
248918587,248918589
249235220,249235216
248915067,248915061
248885469,248899270
248886544,248904990
248905007,248904990
248922764,248922761
248902613,248922761
248923469,248923460
248909187,248909182
248918490,248901412
248883800,249239586
248891429,248926293
248904283,248937572
248902384,248937572
248889949,249340438
248889949,248925781
248900362,248916950
248913843,248913895
233322149,248937572
248901545,248918924
194630418,249169955
249237390,248901412
248889787,249340438
248885891,248905010
248922772,248922768
217555220,248913895
248888356,249338764
248886875,249235220
248886879,248905686
248904223,248915811
248886705,248902356
248905685,248905682
233322149,248926907
248902368,248902335
248905682,248922725
248889272,248902657
248913878,248913856
248887498,248905010
248902374,248902335
248903644,248922780
140120412,140213937
362976143,293801273
363092971,363776121
363006864,327055938
362900812,362959846
112457495,363060936
72295225,363682080
363224969,363341883
362939089,363220518
362943406,363051151
363541005,303290214
363219638,363290612
363303285,363660364
362857030,362975704
362956056,363081584
8278020,363682080
221959531,363772997
363093413,363340508
363225699,363225831
182581177,363775678
363224956,363224961
362863720,362961719
363225459,363225461
362841068,362942740
363005909,363219502
306911718,363525209
363176831,224127702
317665731,363663447
363006640,363051158
363224675,363601376
8278020,363764429
363224953,363224956
363051638,363217508
362840857,36674908
362956463,363087092
8278020,279176622
307435871,363599316
363006783,363221537
363289712,363663463
363525844,363597804
362975704,363540130
362942579,363093413
363087092,363682080
362843085,112457495
363300478,224127702
363088809,140213937
339376224,363553206
362941909,363062014
363055096,251792780
363522203,182581177
363221488,307738133
363289712,363660956
362840874,362953832
327055938,363553206
363093379,363301063
363085269,363525027
363079471,363540130
362874842,308019955
363092551,363682080
363086347,72295225
362961719,363122055
363597246,363664448
363087648,363300478
363664942,363774346
363301842,224127702
362979344,293801273
363540742,363597993
362874842,362992040
363059014,363218000
8278020,221738126
363055692,363651676
363712638,363762999
363220703,363340522
363290612,363540742
363524791,363665373
363219509,363597812
363597216,363653584
363737345,363775678
363049986,363340525
363061994,363291779
363082892,363682080
362843374,362943406
334726875,224127702
316861292,293801273
363597804,363713723
308636744,363386237
337369082,362943406
8278020,363601411
363326855,268218067
363034822,363061810
362862808,362961719
363055096,363289712
363287985,363597993
363219502,363399563
362840874,346521255
154335576,363682080
362943680,363522612
363147216,363531091
362960728,363081611
362961719,363117137
362918191,308019955
363775678,288524931
363301063,224127702
362901668,362942740
362839796,363219900
363006866,363224442
363653584,363773002
362902012,362939098
362939092,363221488
174045719,363052507
363284186,363713718
362942740,363051452
363651741,304779005
363051148,363712645
363284186,363763002
362880739,362992040
363217652,363712641
363092549,363540130
363528251,339851480
363219900,363765015
362839370,363051638
225817002,362961719
363712645,363764429
363033202,363061994
116918625,363746613
363225224,363225459
363060936,225424110
363287985,363540742
209518732,209865237
209487402,209512149
209518732,25154839
209521989,209865237
209541747,209541479
209479777,209479773
209517738,209805172
209522541,209865237
210624700,210643786
208961542,209952987
209539876,210365374
209518754,209537361
25154839,210640144
209490127,115333920
210644361,25642291
209952987,209952974
1275118,4659656
209091416,209692891
209692891,107697436
8182823,4659656
209701748,209485497
210635984,210635981
209539924,209802609
209531711,209531708
209805172,211085853
209515366,209806741
80279852,209518732
209798867,210628998
209125712,138359626
209674266,209674257
209946514,211088962
209839480,209837677
209921551,209921231
30886080,209682050
209571418,20030272
209571418,210660376
209672239,209518125
209842048,209842056
209515363,209806741
209093960,209692891
209050020,209709679
209485040,22226403
209531348,209837677
210642506,210387347
209681259,209806741
209524165,209865237
209523824,209803040
209518732,211083408
209830521,209826974
209129597,209511361
208931421,209093960
209522305,209522304
209701336,209485497
209923295,209922929
209485038,22226403
104483720,209826974
209028819,209590611
1533983,209837677
208904532,209826974
209061548,209811752
209525247,209865237
209961366,210709810
107697436,115333920
208969173,209864872
209710576,209490127
209838463,209837677
209515365,209515363
209533786,209533785
209518732,211088954
209485137,209837677
209682050,209682048
209923005,209922929
1552384,210230813
209518125,210637584
209037166,209823054
24051859,209709674
190440214,209922929
43531652,209525755
209493620,209541479
210635499,210635497
209515363,209837677
209923309,209923303
209674266,209826974
209510541,95117503
209040244,209671389
209490129,115333920
210624712,210646674
209923009,209922929
210638486,210239451
209839780,209837677
209533787,209533785
209691967,210278727
210624696,210412384
209798862,209942282
209527121,209865237
209499243,209554638
209805539,210624712
208931388,33428696
209826714,210944633
209805172,211089437
209695448,58114564
208948655,209118635
22226403,211119485
209537361,209865237
209571107,209826714
209694819,209865237
208904961,209045471
209806741,210626820
208959966,209071105
209060715,209974893
210638488,210239451
208921748,209071105
1552384,210365374
209124207,210944633
208969189,209889755
209798851,209942282
209058193,211089021
208930307,209050020
25154839,25154862
209921280,209921231
209802609,209952974
209060715,104483720
209923327,209923303
208944591,209837677
209921515,209921231
209683152,209499354
58114564,55070629
209669583,210368107
209682855,209923303
209515367,209515366
115333920,209541479
209093705,209692891
209922935,209922929
209799187,209837677
208900651,209681259
209797492,210233819
209799187,209798867
209682872,209923303
210628279,210369097
209701751,209485497
209823054,209952974
209709674,209493623
209515365,209837677
209485038,209555134
209515844,209797492
209798859,209798851
190440214,209837677
209517738,211083395
209527608,211083061
209515844,210660376
209045719,209674266
209052413,209864872
209541751,209952987
209482814,209865237
209487402,20002498
209797492,210394281
190440214,22226403
209695451,209837677
209798862,210660376
1552384,209812911
209493623,209493620
209952974,210638488
209054965,209921551
209118635,209723662
209842041,209842048
209709679,209541747
208947780,209826974
209571107,209867187
209512730,209982244
210625512,53329746
209519073,209867187
209701749,209485497
33428696,209710576
209923003,209922929
209867499,209961474
209522042,209522039
209678300,209533786
209678569,209922929
209485035,22226403
110276377,209952974
22226403,209837677
30886080,80279852
40168070,209522528
209485047,22226403
209590611,209982240
1552384,209905405
209554638,209866533
208930291,209093705
210625512,210366116
209533785,209893004
209522039,209893004
209526419,209865237
208931582,209050020
99191170,99128315
99245141,103353710
2064886,100081543
99191731,115075506
99208677,100066839
99191240,99206385
12427320,108274160
98975011,99285078
2064886,99933118
99676600,99675435
98975011,106197309
99645021,99932854
4733566,100084740
12427320,113843396
2064886,99934893
99254703,99636452
99258920,99636485
100043936,99933118
100008111,99843177
99677497,99675435
3725934,99843177
99285079,99675435
4125827,107731468
99258542,113979460
12427320,99262368
3725934,99322056
100075246,100074684
99636198,100045534
99256047,99636485
99257359,113979460
100075683,100074684
3725934,86328083
99914208,99989741
99475905,102273556
20913405,31470427
3725934,99848344
99676906,99675435
99236727,100083813
99254576,99636365
99182194,99914208
100045540,99935915
99676831,99675435
99258746,99258743
99636365,100045534
98999389,99246909
3725934,113920446
99842856,100012549
98902368,98902367
3725934,99934893
99129113,95621818
98961024,99208701
12427320,106359272
4125827,102273556
100075816,100074684
100043944,99933118
14105577,115084835
99636452,100045534
99675942,99675435
4733566,98961181
98960956,99226765
12427320,99923686
99857438,100084740
99255567,113979460
99285423,99675435
99675596,99675435
27116228,99932854
27116228,113979460
99183764,99183761
3725934,99923773
99677418,99675435
99636485,100045534
113822218,100037112
99152943,100036936
99288231,99675435
100045365,99923765
99529115,99153094
99472943,102273556
99182194,115089551
99258743,99636452
725171,100421437
3725934,100083813
27116228,99932566
2064886,113979460
99636195,100045365
99129113,113996039
99840199,100002363
3725934,102255550
99247464,99935100
99212412,99910394
4125827,100138746
98999389,99842856
99677328,99675435
12427320,99283623
27116228,113996039
99138337,99916028
98978965,99201139
99677493,99675435
3725934,114776076
2064886,100421437
100045534,99923764
99917044,100074684
99271146,99675435
99841117,99841109
98972922,99285107
99509098,100138746
12427320,113972920
99285599,99322056
99285172,99675435
98975011,102638634
4733566,100084963
99258542,99636452
99258538,99636452
725171,113979460
99212414,99212412
99676511,99675435
3725934,99933118
99916135,99916028
372813188,308058021
368735876,372681953
372536156,274447715
310558572,314869460
372739457,322984089
320681014,372745794
94796531,309008176
311749569,313647366
372866573,372979942
311016734,372722334
372878280,306822977
307765134,372745794
307363105,372722636
162526027,372672024
368736398,372670689
372730932,372871483
372731567,308007318
372681202,372724761
372722334,372812622
311254062,372745794
312446683,372681953
368749243,372673125
372867400,373075893
372810444,372864995
312468572,123347114
372812278,372960179
315025577,372979706
316365890,372809666
162922029,372813188
312446700,312446694
288520776,309553229
117196546,372966859
312468591,123347107
372823505,372979661
308058021,340291419
312818346,301017460
312448698,323889132
372672188,372745794
372739780,372822950
368758944,372725895
372681573,372722326
20784545,260010357
372864995,372979942
372550626,306822977
372670689,372723797
320010235,320008709
372722866,312002994
372532521,322561827
372688298,308007318
316837467,372812551
323476768,311016788
310504966,372878639
372866273,372959902
311365779,315580258
372684761,309624421
372980264,373108487
372813705,372866273
368763700,310607530
260010347,372692369
335305318,373108496
372816766,372872725
372971674,373155002
198518541,372812575
372872725,372971292
368735890,372681953
312446694,368745906
365321907,308243860
310235415,372822878
328782551,372960185
94796531,296554692
372532654,312468572
320008704,301501245
372823078,317009336
312446683,312446681
372734990,314853973
311608482,372745794
368753933,372749928
372722636,372866568
260010347,368784360
311319401,372745794
372823285,321139473
372671966,372742466
372672187,308007318
315032898,321468859
312152510,311365779
312003012,314727858
301051635,310466333
372812266,372867400
310425436,372726390
372829706,314251244
312818907,372822946
372727534,372811992
310795321,310559056
312446681,372681953
20784545,310569922
123347039,372749951
314756828,372541774
372739484,372878318
20784545,123082608
372971132,373150921
372812570,321112915
372726664,372812150
372739460,372962254
372961150,313646350
94796531,47914054
372812519,372960130
311749569,372681953
372867163,372960219
260010357,372749928
372742466,311301494
372739354,306822977
372686107,372750837
311016778,372812570
368838129,315272973
310559056,311909568
368780107,372726143
312108743,372745794
368763702,368808748
368778186,203345754
198518541,326967895
306161988,373111361
372872689,372971674
372866568,311464078
372724854,308243860
349622760,166226732
368766050,372681953
119065760,315579993
372812575,322987420
296712537,296712837
372681234,313464885
311163814,311398542
119065763,320008709
312446694,368736293
323475871,372722330
329791475,162526027
306817844,372812229
372882093,311293725
310559243,310376674
311301494,372882093
372823520,306822977
315187202,320010235
368806370,372734990
312468587,312468582
372724854,115542550
123082608,372972124
372983905,373111361
20784545,372692369
312446686,368736398
306305284,372960115
372723794,373075828
372722330,310504966
20784545,368778186
311016788,317009320
106756743,372960062
368735928,372681953
372681544,372739780
372534329,308007318
312446686,372681953
296712837,335305318
315187205,322561827
368808748,372681953
312468582,372954868
269534784,368766050
368741023,372726149
308382460,315032898
368736293,372681953
372670728,372749938
372750958,314843175
372727664,372812221
312471632,372883920
372526237,372722612
372750837,372883920
372687988,372745794
301017460,372962061
316099026,317009320
372959463,316780127
317009336,310756841
372962061,310647947
311909568,372822942
368747356,368806370
20784545,310228225
312446693,368808748
372723784,372810471
372822946,317008182
331493654,373081144
309553229,372871483
372882093,372985876
372961123,315025571
306305284,372979942
331860517,41830054
116981941,306390911
372534329,331508307
314220369,372962069
32184286,373076774
372867400,373075894
373076774,310229131
312002700,372980260
372539835,331508307
372541774,320008688
322987453,317009265
260010347,368784771
312468608,372739723
372970443,373155071
372979684,310308266
115542550,308058021
372871483,335305318
368766344,308007318
315032714,312468591
372870245,372985876
328782551,372961133
94796531,360871436
328782551,312449460
312520235,315032898
322987420,312358520
47914054,372878764
372687760,372745794
368736398,313647326
372727700,274447715
368741023,372727028
372726662,372960206
310272868,312359280
372979934,306107653
300849603,372722860
372872725,372971674
317009288,372878758
300849591,372823116
328197794,372726753
372739423,372822950
372739484,372823278
372724584,372823285
372680791,372745794
306660533,311163814
321112829,372957766
372823110,321139444
372723797,372810459
331493654,115542550
317006279,119065760
260010357,273200033
372810459,372979942
311859958,306390911
372681574,300849591
321468859,306107653
315580258,316593990
372750949,310559272
372872481,372971674
312451678,308007318
372722864,372878280
317009323,310504966
310991378,372822942
372811666,192801521
372878431,372980264
321774764,372962061
312446700,310425451
306042570,372722629
368741023,372723702
306488051,300849591
317574806,311494871
317001026,321139444
372823278,321108186
372822942,372957764
306620329,372959463
372526934,309624421
368763702,368763700
368755160,368808748
372866273,372985876
372811666,306620329
196003058,372726662
372725895,372813705
317001231,321139138
123082608,372812208
311016726,372878758
314869460,372722629
368735656,372681953
20784545,372695673
372812580,372866568
368754680,372739354
331564279,336432766
331543441,337069012
331504176,331563946
331492663,331492671
331500885,331536034
331501255,331518860
3180883,136428640
331500885,331555663
331497333,331564279
87512260,331526425
331529032,331552028
331502560,331541730
331513085,331536770
3180883,336428206
331536046,331541067
3180883,336431422
331505421,336522349
331507398,331536801
331500925,337128954
304640591,331580443
331492665,331505205
229453047,336427720
331541561,300642149
3180883,322507010
331500899,331556343
331505420,331530347
30620621,336477637
331555629,336428579
331529347,249259563
331556000,363341912
48099604,346227328
331526425,336448179
331541541,331566600
3180883,372867627
331556010,363341912
331554137,337099368
331530776,331542417
331555678,336721778
331540807,331646798
331537545,363364309
331553509,336477637
331491784,331518860
331492669,331492671
331500921,331536042
331512068,331529185
117751895,336465450
336522349,337099368
336436019,332771446
314046178,194305890
336465238,336465236
331575516,331575521
331536779,332771446
331551407,363436648
331565766,331993536
54162485,336447907
363348154,336710594
331579483,337099368
331546983,116739434
331500197,141378824
30620621,141378824
55551031,333094962
331556658,332771446
331556360,336428578
331556210,117751895
338200307,337099368
331500792,331526465
379049035,124695662
331557401,336457465
331500205,141378824
363345043,336500376
224292428,363322267
3180883,336431004
336423824,332943585
331498941,301526978
336448183,336448181
336427802,336427607
143024389,363438221
331556168,331556166
336427475,363340284
363336354,336712671
336465437,336465236
331529364,331613168
331613168,331613166
331526435,331551464
331504176,331530347
331500870,331555629
331564247,331565753
331492045,331492671
331496930,331505903
331500783,331529032
194305890,331563811
331556153,336428588
331564650,331625013
336434288,336480687
331562138,336448180
331566091,331568380
336436019,336447920
55551031,337099368
331505205,336455414
331491095,331502560
336465238,336490298
331491619,331530123
335658139,284883148
331502560,331567233
331566242,343063325
335427001,332767693
331556195,379280774
336448180,335999430
331503169,331567233
3180883,245097126
331566923,32402639
331566642,338432304
3180883,336710387
331529190,331624882
331543441,336007646
331537505,53535414
30620621,55053635
331517802,331556354
379049035,331624882
331557883,336522349
337128954,336712245
205410282,331540807
3180883,372584777
54162485,336447917
336721778,336765709
331556203,363327156
336432766,336432758
363348154,337075558
331530123,331566599
331556168,336448180
341160139,336750568
331564626,336427720
331556195,379283854
331540376,331646798
336427720,336427607
48099604,331528622
